16_R0,TASK BEGUN,1607019109.0644262
16_R0,TASK END,1607019111.0658166
15_R0,TASK BEGUN,1607019111.107709
15_R0,TASK END,1607019115.1098266
14_R0,TASK BEGUN,1607019115.1260548
14_R1,TASK BEGUN,1607019115.126424
14_R1,TASK END,1607019116.128272
14_R0,TASK END,1607019119.1298418
13_R0,TASK BEGUN,1607019119.1922388
13_R0,TASK END,1607019122.1937678
12_M3,TASK BEGUN,1607019122.2556963
12_M3,TASK END,1607019125.2579005
12_R0,TASK BEGUN,1607019125.279622
12_R0,TASK END,1607019129.281832
11_R0,TASK BEGUN,1607019129.349129
11_R0,TASK END,1607019130.349805
10_M0,TASK BEGUN,1607019130.3914852
10_M1,TASK BEGUN,1607019130.3918202
10_M2,TASK BEGUN,1607019130.3920808
10_M3,TASK BEGUN,1607019130.3924592
10_M3,TASK END,1607019132.393832
10_M1,TASK END,1607019133.393849
10_M0,TASK END,1607019133.3940916
10_M2,TASK END,1607019133.3941665
10_R0,TASK BEGUN,1607019133.4565938
10_R1,TASK BEGUN,1607019133.4569106
10_R0,TASK END,1607019135.4578524
10_R1,TASK END,1607019135.4584703
9_M3,TASK BEGUN,1607019135.531013
9_M3,TASK END,1607019136.5322936
9_R0,TASK BEGUN,1607019136.5483186
9_R0,TASK END,1607019139.5498075
8_R0,TASK BEGUN,1607019139.581611
8_R0,TASK END,1607019141.583958
7_R0,TASK BEGUN,1607019141.605205
7_R1,TASK BEGUN,1607019141.6055214
7_R0,TASK END,1607019143.606051
7_R1,TASK END,1607019145.605831
6_R0,TASK BEGUN,1607019145.6834865
6_R0,TASK END,1607019147.6857548
5_R0,TASK BEGUN,1607019147.7224314
5_R0,TASK END,1607019148.7236323
4_R0,TASK BEGUN,1607019148.7959619
4_R1,TASK BEGUN,1607019148.7963984
4_R0,TASK END,1607019150.797765
4_R1,TASK END,1607019151.797817
3_R0,TASK BEGUN,1607019151.8601508
3_R1,TASK BEGUN,1607019151.8604927
3_R0,TASK END,1607019152.861484
3_R1,TASK END,1607019154.8618143
2_R0,TASK BEGUN,1607019154.9035058
2_R1,TASK BEGUN,1607019154.9038413
2_R0,TASK END,1607019155.9048254
2_R1,TASK END,1607019157.9058385
1_R0,TASK BEGUN,1607019157.9681737
1_R1,TASK BEGUN,1607019157.9691174
1_R0,TASK END,1607019161.9698493
1_R1,TASK END,1607019161.972527
0_R0,TASK BEGUN,1607019162.0634744
0_R0,TASK END,1607019163.0648088
